Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
positive regulation of epithelial cell migration (GO:0010634)	11/74	0.905076291644582	1	0	0	0.736431254142426	0.0734487360450039	DOCK5;EPB41L4B;BMPR2;HYAL1;FLT4;CTSH;PRKD2;CALR;GPLD1;SASH1;RHOB
protein import into nucleus, translocation (GO:0000060)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	CEP57;BCL6;AKR1C3
glial cell differentiation (GO:0010001)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	RELN;HES5;GPR157
negative regulation of gene expression, epigenetic (GO:0045814)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	DNMT3A;BMI1;JARID2
RNA splicing, via transesterification reactions (GO:0000375)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	SRSF4;TXNL4A;SRRM1
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	FAM49B;LAMP1;NECTIN2
response to alcohol (GO:0097305)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	SMAD2;ABCA2;TGFBR2
positive regulation of interleukin-1 beta secretion (GO:0050718)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	PYCARD;FZD5;NLRP2
female gamete generation (GO:0007292)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	PIWIL2;PARN;C14ORF39
regulation of apoptotic signaling pathway (GO:2001233)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	PYCARD;DEPTOR;CTSH
regulation of viral release from host cell (GO:1902186)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	TRIM5;VPS4B;TRIM32
regulation of potassium ion transmembrane transporter activity (GO:1901016)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	DLG1;NEDD4;NEDD4L
response to copper ion (GO:0046688)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	ATP7B;AQP1;SNCA
cyclic nucleotide metabolic process (GO:0009187)	3/25	0.905620150944773	1	0	0	0.594500866980431	0.0589360338642519	ADCY3;GUCY2F;NUDT4
membrane depolarization during action potential (GO:0086010)	5/38	0.906258267846923	1	0	0	0.651864985724157	0.0641636896297641	KCNH2;SCN2A;CACNA1H;YWHAH;TPCN1
retina homeostasis (GO:0001895)	5/38	0.906258267846923	1	0	0	0.651864985724157	0.0641636896297641	AZGP1;POTEJ;ALB;LYZ;BBS4
negative regulation of defense response (GO:0031348)	12/80	0.906693684417808	1	0	0	0.743126083725539	0.072789653069573	MAPKBP1;FNDC4;C1QBP;NLRP2;TNFAIP3;RORA;IRAK3;APOE;METRNL;SMPDL3B;ELANE;PTPN2
Wnt signaling pathway (GO:0016055)	17/109	0.909425707354124	1	0	0	0.772669322528083	0.0733587472627204	FZD3;FZD5;TNKS;FZD4;LRRK2;FZD6;FZD9;PTEN;AXIN1;FZD8;LRP4;VRK1;SNAI2;CTNNB1;BTRC;UBA52;WNT3
circulatory system development (GO:0072359)	17/109	0.909425707354124	1	0	0	0.772669322528083	0.0733587472627204	MKKS;CXADR;PTEN;GATA5;DNAAF4;TAZ;PKD2;HSPG2;GATA1;CRIP1;TGFBR2;KAT2B;MTHFD1;NF1;TNNI3;ZFPM1;FBN1
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	4/32	0.911121711278172	1	0	0	0.619271736437949	0.0576410631681875	PYCARD;CYBA;ADAM8;JAK2
positive regulation of transcription factor import into nucleus (GO:0042993)	4/32	0.911121711278172	1	0	0	0.619271736437949	0.0576410631681875	APP;SMAD3;SPHK1;PIK3R1
epithelium development (GO:0060429)	18/115	0.911842996487985	1	0	0	0.775435913452736	0.0715630082875808	TRIM71;ERRFI1;ANXA4;PKD2;ACTL8;AHI1;MTHFD1;PTER;CASP6;SNAI2;ANXA7;VDAC1;ALDOC;JAK2;VCL;WNT3;HES5;CTSB
histone modification (GO:0016570)	15/98	0.912421978271115	1	0	0	0.758291922168917	0.0694995023928918	HDAC5;KDM4A;ENY2;EYA1;PRMT1;UHRF1;BAZ1B;AURKB;CCNA2;HLCS;ATXN7;SIN3A;USP51;TBL1X;KAT14
response to UV (GO:0009411)	15/98	0.912421978271115	1	0	0	0.758291922168917	0.0694995023928918	GPX1;PTPRK;AURKB;AQP1;DDB2;PRIMPOL;WRN;UVSSA;NEDD4;CAT;BMF;TRIM32;ELANE;MAP4K3;COPS9
positive regulation of actin filament polymerization (GO:0030838)	7/51	0.913053947534105	1	0	0	0.679984651775003	0.0618516160293862	PYCARD;NCKAP1;CARMIL1;BAIAP2L2;FER;SCIN;WIPF1
positive regulation of developmental growth (GO:0048639)	7/51	0.913053947534105	1	0	0	0.679984651775003	0.0618516160293862	ITSN2;MACF1;SEMA4D;INSR;PLAA;NEDD4L;NTN1
retinoid metabolic process (GO:0001523)	11/75	0.913878344624919	1	0	0	0.72661217075386	0.0654371070283643	SCPEP1;LRP1;CYP4V2;RDH10;ALDH1A1;AKR1C3;LPL;GPC5;APOE;HSPG2;LRP8
C-terminal protein lipidation (GO:0006501)	11/75	0.913878344624919	1	0	0	0.72661217075386	0.0654371070283643	CD52;FCGR3B;ATG4C;ALPL;ATG4A;CNTN3;MELTF;GPLD1;ATG4D;ART4;SPRN
gland development (GO:0048732)	11/75	0.913878344624919	1	0	0	0.72661217075386	0.0654371070283643	PHF2;CEBPA;THRB;TGFB3;HESX1;NF1;AKR1B1;ARID5B;LSR;HES1;PKD2
cAMP-mediated signaling (GO:0019933)	11/75	0.913878344624919	1	0	0	0.72661217075386	0.0654371070283643	ABCA1;GAL;PTGER1;GPR65;GNAQ;NDUFS4;PTGER3;RAPGEF2;ADCY3;ADM;AKAP6
negative regulation of leukocyte activation (GO:0002695)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	CD84
regulation of feeding behavior (GO:0060259)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	LEPR
import across plasma membrane (GO:0098739)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	SLC46A1
regulation of leukocyte cell-cell adhesion (GO:1903037)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	ASS1
T cell differentiation in thymus (GO:0033077)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	ZFP36L2
positive regulation of cytolysis (GO:0045919)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	GPLD1
modulation by host of viral process (GO:0044788)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	APOE
purine nucleobase metabolic process (GO:0006144)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	MTHFD1
rRNA base methylation (GO:0070475)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	NOP2
response to axon injury (GO:0048678)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	MORN4
stress granule assembly (GO:0034063)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	BICD1
positive regulation of mesenchymal cell proliferation (GO:0002053)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	TGFBR2
positive regulation of chromosome segregation (GO:0051984)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	RAD21
positive regulation of actin filament depolymerization (GO:0030836)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	CARMIL1
regulation of ceramide biosynthetic process (GO:2000303)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	NSMAF
synaptonemal complex assembly (GO:0007130)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	SYCP1
negative regulation of cell division (GO:0051782)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	AURKB
negative regulation of receptor binding (GO:1900121)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	PTPRF
positive regulation of chondrocyte differentiation (GO:0032332)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	SOX6
metanephric mesenchyme development (GO:0072075)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	PKD2
negative regulation of heart contraction (GO:0045822)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	RNLS
regulation of synaptic transmission, GABAergic (GO:0032228)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	STXBP1
L-serine metabolic process (GO:0006563)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	SERINC5
regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	SOX6
protein carboxylation (GO:0018214)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	GGCX
midbrain dopaminergic neuron differentiation (GO:1904948)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	CTNNB1
peptidyl-glutamic acid carboxylation (GO:0017187)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	GGCX
cardiac muscle cell membrane repolarization (GO:0099622)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	KCNH2
synaptonemal complex organization (GO:0070193)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	SYCP1
alcohol catabolic process (GO:0046164)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	APOE
positive regulation of interferon-gamma biosynthetic process (GO:0045078)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	ZFPM1
membrane repolarization during action potential (GO:0086011)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	KCNH2
UDP-N-acetylglucosamine biosynthetic process (GO:0006048)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	GNPDA1
hepatocyte growth factor receptor signaling pathway (GO:0048012)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	MST1
negative regulation of morphogenesis of an epithelium (GO:1905331)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	PTEN
regulation of stem cell population maintenance (GO:2000036)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	HMGA2
drug transmembrane transport (GO:0006855)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	RALBP1
postsynapse assembly (GO:0099068)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	LRP4
morphogenesis of an epithelial sheet (GO:0002011)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	TBX20
pyrimidine nucleoside catabolic process (GO:0046135)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	NT5E
low-density lipoprotein particle remodeling (GO:0034374)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	AGTR1
positive regulation of tumor necrosis factor secretion (GO:1904469)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	FZD5
somite development (GO:0061053)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	MTHFD1
synaptic transmission, dopaminergic (GO:0001963)	1/11	0.916317585232739	1	0	0	0.450379444682145	0.03935968006316	CRHBP
skeletal muscle tissue development (GO:0007519)	5/39	0.917843666516158	1	0	0	0.635150498910717	0.0544503094940164	SELENON;MYL6B;CFLAR;TAZ;LEMD2
cotranslational protein targeting to membrane (GO:0006613)	14/93	0.918056382437161	1	0	0	0.74578961807581	0.063762380805066	TRAM1;RPL3;ARL6IP1;RPLP1;SSR2;MRPS12;RPL8;RPS16;RPL18A;SSR1;RPS2;UBA52;RPL17;RPS21
cellular response to interferon-gamma (GO:0071346)	18/116	0.918675156821967	1	0	0	0.768751121095385	0.0652075409037126	CIITA;SP100;DAPK1;IFNGR1;IFNGR2;DAPK3;HLA-B;HLA-C;HLA-A;IFI30;TRIM5;CD58;TRIM38;JAK2;GBP2;GAPDH;CD44;JAK1
positive regulation of synapse assembly (GO:0051965)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	BHLHB9;DLG5;CLSTN1
response to growth factor (GO:0070848)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	HTRA2;CTNNB1;CPNE3
regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	SMAD3;TERT;TEAD1
positive regulation of granulocyte chemotaxis (GO:0071624)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	CXCL8;CAMK1D;C1QBP
negative regulation of catalytic activity (GO:0043086)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	DLC1;TMBIM1;PARP9
positive regulation of cAMP metabolic process (GO:0030816)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	ADM;CALM1;CALM2
internal peptidyl-lysine acetylation (GO:0018393)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	ATAT1;KAT2B;KAT14
regulation of cardiac muscle cell contraction (GO:0086004)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	RYR2;DLG1;TRPM4
endocrine system development (GO:0035270)	3/26	0.919424001197271	1	0	0	0.571635449019645	0.0480218883030005	THRB;HESX1;NF1
primary alcohol metabolic process (GO:0034308)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	ALDH3A2;RDH10
sulfur compound transport (GO:0072348)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	SLC5A6;SLC6A6
muscle tissue morphogenesis (GO:0060415)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	TBX20;ZFPM1
morphogenesis of an epithelium (GO:0002009)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	AHI1;VCL
positive regulation of mononuclear cell migration (GO:0071677)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	ANO6;HMGB1
cyclic nucleotide biosynthetic process (GO:0009190)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	ADCY3;GUCY2F
endocardial cushion development (GO:0003197)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	BMPR2;TBX20
gamma-aminobutyric acid signaling pathway (GO:0007214)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	GABRB3;GABBR1
purine ribonucleotide catabolic process (GO:0009154)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	NUDT7;NUDT4
positive regulation of immunoglobulin production (GO:0002639)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	PAXIP1;TP53BP1
hexose transmembrane transport (GO:0035428)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	SLC2A1;SLC2A6
positive regulation of epithelial cell differentiation (GO:0030858)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	AHI1;BTG1
positive regulation of axon extension (GO:0045773)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	MACF1;NTN1
regulation of protein kinase A signaling (GO:0010738)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	LRRK2;AKAP6
histone methylation (GO:0016571)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	FBL;PRMT1
protein exit from endoplasmic reticulum (GO:0032527)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	VCP;NPLOC4
regulation of myotube differentiation (GO:0010830)	2/19	0.920037402754791	1	0	0	0.521491988579325	0.0434616401429928	HDAC5;MAPK14
negative regulation of developmental process (GO:0051093)	10/70	0.921425029884524	1	0	0	0.707739127357656	0.0579170259324071	PRKN;CDK6;ANXA2;BNIP3;ARHGDIB;SINHCAF;OMA1;CALR;GAS6;FGFR3
response to light stimulus (GO:0009416)	8/58	0.921621668316416	1	0	0	0.683334329862564	0.0557740744245721	FECH;UVSSA;CLOCK;TRIM32;ELANE;MAP4K3;DDB2;PRIMPOL
ribonucleoprotein complex assembly (GO:0022618)	25/156	0.922397455719893	1	0	0	0.793938123638396	0.0641335819608634	RPL3;DDX1;CELF2;NOP2;PWP2;RPF2;LIMD1;BICD1;RPF1;RRP7A;MRPL20;CLP1;SNRPD1;RRS1;TXNL4A;MDN1;MCTS1;SRPK2;WDR18;DICER1;MRPS7;BOP1;GEMIN4;GEMIN5;LSM14A
modulation of chemical synaptic transmission (GO:0050804)	12/82	0.922834173769433	1	0	0	0.725001057293209	0.0582217323959748	APP;STX1B;PSMC5;RIMS3;RELN;SLC6A9;LRRK2;CLSTN1;NMU;PTEN;BTBD9;LRP8
axonemal dynein complex assembly (GO:0070286)	4/33	0.923029165118752	1	0	0	0.60050592624286	0.0480971899625435	DNAAF3;DNAH8;DNAAF4;CCDC183
positive regulation of adenylate cyclase activity (GO:0045762)	4/33	0.923029165118752	1	0	0	0.60050592624286	0.0480971899625435	CAP1;ADORA2B;NF1;ADCY3
regulation of generation of precursor metabolites and energy (GO:0043467)	6/46	0.924741474455513	1	0	0	0.646196594543947	0.0505591114421755	NUP214;NUP93;SEH1L;NUP210;NUP62;NUP160
icosanoid metabolic process (GO:0006690)	6/46	0.924741474455513	1	0	0	0.646196594543947	0.0505591114421755	GPX1;HPGD;ALOX5;ALOX12B;ALOX12;FADS1
mRNA processing (GO:0006397)	48/283	0.926818462747469	1	0	0	0.840283910926404	0.0638595316940548	RNMT;PDCD7;POLDIP3;AKAP8L;DDX41;PQBP1;TBRG4;ZMAT2;POLR2A;PUF60;CLP1;SNRPD1;PCF11;POLR2C;DHX38;SNRPB2;POLR2H;TXNL4A;CMTR1;CMTR2;CTNNBL1;POLR2K;HSPA8;CHTOP;CPSF6;USP49;RNGTT;CPSF3;THOC1;GTF2H3;THOC5;THOC7;SRRM1;NUDT21;LSM7;DDX39A;FRG1;RBM41;AGGF1;GEMIN5;HNRNPH2;SRSF4;SNRNP48;SNRNP25;DNAJC8;PPIL3;SRSF7;RBMX
negative regulation of catabolic process (GO:0009895)	5/40	0.92814547636316	1	0	0	0.619271736437949	0.0461771087191299	MAD2L2;APOC1;IRAK3;RILP;AZIN1
positive regulation of cytokine biosynthetic process (GO:0042108)	5/40	0.92814547636316	1	0	0	0.619271736437949	0.0461771087191299	TNFRSF8;HMOX1;AZU1;ZFPM1;ELANE
negative regulation of nucleic acid-templated transcription (GO:1903507)	78/444	0.928266741897183	1	0	0	0.870327845804685	0.0647838541743103	RB1;CDKN1C;CIITA;LDB1;ZBTB21;ZC3H6;IKZF1;PTPRK;BRCA1;LIMD1;ELK3;HHEX;DACH1;SIN3A;MYB;UIMC1;MLX;JARID2;BTRC;EID2B;PIAS4;ZHX2;ZHX3;ZBTB38;ARID5A;ARID5B;COMMD7;ZHX1;RUNX2;HIC2;EID2;ZNF91;TRIB3;ATF5;GAS6;CLOCK;CEBPA;HDAC5;CTBP2;CIPC;ZNF24;FOXO1;GLIS2;CIART;HMBOX1;DEAF1;BAHD1;TBX20;ZKSCAN3;INPP5K;HES1;RUNX1T1;HEXIM1;SMARCE1;SMAD2;HSPA8;KDM4A;SMAD4;CBX5;ZBTB14;SMURF2;MBD1;NR1H2;MBD2;SETDB2;HMGA2;SMARCA2;MLXIPL;GCLC;MYBBP1A;BCL6;ID2;PDCD4;ID4;CTNNB1;TAF7;CALR;TRIM33
nuclear-transcribed mRNA catabolic process (GO:0000956)	28/174	0.929114875884844	1	0	0	0.797223384839658	0.0586141691370379	NBAS;RPL3;RPLP1;MRPS12;PARN;RPL8;GSPT2;EXOSC7;CTIF;ZFP36;EXOSC5;RPS16;EXOSC4;RPL18A;EXOSC9;RPS2;RPL17;DCPS;CNOT6L;CNOT10;PAN3;ETF1;EIF3E;UBA52;RPS21;DCP2;DCP1B;EIF4G1
renal system development (GO:0072001)	8/59	0.930017912931989	1	0	0	0.671752392068284	0.0487365978617369	NUP93;PYGO1;MME;HYAL2;AGTR1;GREB1L;LRP4;CEP55
cell junction assembly (GO:0034329)	8/59	0.930017912931989	1	0	0	0.671752392068284	0.0487365978617369	CDH6;TJP1;FLCN;FSCN1;CDH24;CTNNB1;TLN2;VCL
peptidyl-glutamic acid modification (GO:0018200)	3/27	0.931357981769552	1	0	0	0.550463765722621	0.0391443384429705	TTLL5;GGCX;CEP41
muscle fiber development (GO:0048747)	3/27	0.931357981769552	1	0	0	0.550463765722621	0.0391443384429705	SELENON;CXADR;DMD
cardiac muscle cell development (GO:0055013)	3/27	0.931357981769552	1	0	0	0.550463765722621	0.0391443384429705	CXADR;PDLIM5;MYLK3
monocarboxylic acid transport (GO:0015718)	7/53	0.93139081952615	1	0	0	0.654324853594814	0.0465069929428452	SLC5A6;RXRA;SLC10A3;ALB;SLC16A6;SLC16A8;SLC16A3
positive regulation of protein import into nucleus (GO:0042307)	7/53	0.93139081952615	1	0	0	0.654324853594814	0.0465069929428452	NUP93;SMAD4;SMAD3;TGFB3;HYAL2;PIK3R1;EFCAB7
embryonic organ development (GO:0048568)	7/53	0.93139081952615	1	0	0	0.654324853594814	0.0465069929428452	CXCL8;TAL1;KIT;TEAD1;ZFPM1;TEAD3;TGFBR2
axonal fasciculation (GO:0007413)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	EPHA3
negative regulation of chondrocyte differentiation (GO:0032331)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	SNAI2
peptidyl-arginine modification (GO:0018195)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	PRMT1
regulation of DNA-dependent DNA replication (GO:0090329)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	WDR18
establishment of apical/basal cell polarity (GO:0035089)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	FSCN1
pyrimidine nucleoside salvage (GO:0043097)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	TK2
UDP-N-acetylglucosamine metabolic process (GO:0006047)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	GNPDA1
nucleoside catabolic process (GO:0009164)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	NT5E
regulation of interleukin-2 biosynthetic process (GO:0045076)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	ZFP36
positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	GAL
alternative mRNA splicing, via spliceosome (GO:0000380)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	PQBP1
DNA ligation involved in DNA repair (GO:0051103)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	HMGB1
phasic smooth muscle contraction (GO:0014821)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	PTGER3
response to prostaglandin E (GO:0034695)	1/12	0.933217824355489	1	0	0	0.412847824291966	0.0285346539364726	GNG2
