logFC	logCPM	F	PValue	FDR	rank
SKA2P1	-0.0860497808177726	2.81673518076285	0.270382796246122	0.612690110715541	0.78566906951271	-0.21275912945478
RNF39	0.186742312222649	0.348821369849124	0.270374902855487	0.612695239677439	0.78566906951271	0.212755493896627
PEX12	-0.0771334543100386	3.3358931029143	0.270354231898598	0.612708671693966	0.78566906951271	-0.212745973034804
HNRNPD	0.0402476588681829	7.71398905058351	0.269960140277825	0.612964879437859	0.785927791061811	0.212564408194947
FRMD5	-0.0924161069752423	2.66503298256994	0.269436736495511	0.613305528048453	0.786165005842433	-0.212323120768045
RPS8	0.0462283577182799	9.94522842197901	0.269429896793146	0.613309982369622	0.786165005842433	0.212319966581442
APOL3	-0.182133647199862	0.57128655568296	0.269424856077569	0.613313265156379	0.786165005842433	-0.21231764199453
MRPL23	0.0476532494031715	5.91335586850228	0.269002418866272	0.613588519539287	0.786378819950759	0.212122774788184
DYRK3	0.0369343371957831	6.57635881349511	0.26892064584982	0.613641833820309	0.786378819950759	0.212085040881089
PRR29	-0.174459054642309	0.47252347843984	0.268863631906246	0.613679011872515	0.786378819950759	-0.212058729549407
NUCKS1P1	-0.139905575102324	1.31282544369487	0.268834573509208	0.613697962424858	0.786378819950759	-0.21204531864064
ENDOG	0.080657539701497	3.46414567411049	0.268389016202579	0.613988699383955	0.786681535839777	0.211839622084166
RAB33B	-0.0746002591224688	3.72315580043934	0.267905079996934	0.614304830949592	0.786888238544233	-0.211616069335328
PELI3	0.165114297563786	0.835425278709538	0.267902461849245	0.614306542252791	0.786888238544233	0.211614859498674
CLCN3P1	0.108983772814019	1.70002045051426	0.267891736464163	0.614313552811963	0.786888238544233	0.211609903292641
MST1P2	0.20224362193534	0.439223475291987	0.267763734910113	0.614397233880663	0.786925602723916	0.2115507482387
KYAT1	0.0716271984614766	3.28286694610313	0.267605985314344	0.614500398079638	0.786987912231871	0.211477831437032
HSPA9P1	0.0559469622740169	6.38094795273499	0.267387782638503	0.614643161409504	0.787100920616305	0.211376946025919
CD46P1	0.267700836686896	-0.63164140912719	0.289023025134374	0.614809273161276	0.787243805868031	0.211259590664159
ANKRD16	-0.0727354442421905	3.15489585721688	0.266417154170128	0.615279121425536	0.78777555626599	-0.210927821794018
GSK3B	0.041259854502753	5.99308931270571	0.266245124297422	0.615391991124435	0.787850193674383	0.210848160076044
SRP19	-0.0762406371530696	3.44567818505818	0.266033889021661	0.615530647674555	0.78795782830805	-0.210750318387292
PDCD6	-0.0350239983096339	6.62885341707571	0.265928127357566	0.615600097008149	0.787976857635188	-0.210701320403098
CTSF	0.0889448097514695	4.25405933083538	0.26568782368935	0.615757960384764	0.78810904478362	0.21058996498812
ZC3H13	-0.0390070256635694	7.18322354562821	0.265569870392239	0.615835481267935	0.78812797862898	-0.210535292901213
H3P4	0.117277853194236	3.86213938876963	0.265499192029225	0.615881942845215	0.78812797862898	0.210502528882052
MRPL10	0.0666986018551655	3.90047014692162	0.264905731771432	0.616272376651847	0.788557705136151	0.210227298335422
ABHD10	0.0375254056612875	6.12010578602486	0.264616876798205	0.616462615282678	0.788635662133884	0.210093255594993
RPUSD3	0.0677832748846635	4.39189483169981	0.26461637938815	0.616462942989455	0.788635662133884	0.210093024727453
SON	0.0414287355258583	9.70939420953868	0.264564399532858	0.616497190854869	0.788635662133884	0.210068897979862
RFC3	-0.0347199608235474	6.74159517460708	0.264210000988941	0.616730807633657	0.788864605617532	-0.209904356663502
DNAJC16	-0.044358480116442	5.35056806037168	0.26402404836145	0.616853466419252	0.788936488543432	-0.20981799039727
RAN	-0.037058622701044	9.00006862147754	0.263915746564023	0.616924930348931	0.788936488543432	-0.209767679271008
TTC21B-AS1	0.185311977376187	0.712844950817808	0.26369796433764	0.617068692776747	0.788936488543432	0.209666487128329
ZNF140	-0.0687404838218224	3.87779990754257	0.263519359749504	0.617186649971712	0.788936488543432	-0.209583476494701
PPP2CA	0.0374791800025282	7.470051874505	0.263498384898123	0.617200505909317	0.788936488543432	0.20957372662455
RN7SL381P	0.200492950663733	0.442605872690789	0.263414656365049	0.617255823813529	0.788936488543432	0.209534803804863
ZNF542P	0.0941322048066378	2.65588555346891	0.263403487300078	0.617263203859985	0.788936488543432	0.209529611315514
EEF1B2P1	0.231826018524411	0.417138064950976	0.263397724918584	0.617267011476613	0.788936488543432	0.209526932358173
ARIH1	-0.0348152178619797	6.33031050099518	0.263379792496188	0.617278861048633	0.788936488543432	-0.209518595359353
TSEN54	-0.0743380435661231	4.26316363825239	0.263218365089049	0.61738555396659	0.789002997261128	-0.209443536671213
WASHC5-AS1	-0.16339873044615	0.878322420343184	0.262941948704544	0.61756834428157	0.789132583115629	-0.209314973449811
MBTPS1	0.0373907406798813	6.86101698500312	0.262899717821448	0.617596281798308	0.789132583115629	0.209295327308554
FOXRED1	0.0507889912334956	5.31598946971833	0.262679753305035	0.617741844056668	0.789180162414622	0.209192979806201
MMACHC	-0.0887615174481266	3.57243264447905	0.262673040257107	0.617746287664076	0.789180162414622	-0.209189855803425
ATP6V0E1P2	0.236088414472691	0.702134142533496	0.262595648699262	0.617797521158745	0.789180162414622	0.20915383858756
MRRF	-0.0358860498571796	6.16642666258003	0.262445142752022	0.617897184294364	0.78923763515072	-0.209083783824436
AGAP9	-0.122234355817367	2.19901696188069	0.261625938650234	0.618440292429411	0.789836293930319	-0.208702223149069
ZNF324	0.0635439248810049	4.88572995320103	0.261573186928362	0.618475302479103	0.789836293930319	0.208677638332677
JUNB	0.0636539606447833	5.86551624662058	0.261487204958503	0.618532376313546	0.7898393086654	0.208637562831446
PLCXD2	0.138392215730936	1.10833159372763	0.261384825687077	0.618600350123158	0.789856240436751	0.208589838525351
LRRC61	0.0906471551439193	3.07879193079176	0.261220609072868	0.618709415809392	0.789912310489404	0.208513274633069
CDK11A	-0.0918115615623553	2.81157401270008	0.26106501341585	0.618812796228412	0.789912310489404	-0.208440714245571
RIBC2	0.0990448847838207	2.81203087904975	0.260868311303549	0.618943544802093	0.789912310489404	0.208348962125391
CCDC66	-0.0434010765244837	6.4848353105997	0.260784494602193	0.618999277177823	0.789912310489404	-0.208309858116984
BCL2L15	-0.225861013350784	0.0515664744293951	0.260750974941538	0.619021568661355	0.789912310489404	-0.208294218528483
PSMB2	0.0626707314200201	6.33282444475467	0.260713388886092	0.619046566583453	0.789912310489404	0.208276680786708
DCAF15	0.0738644408306267	4.85127748598444	0.260675245926768	0.619071937245974	0.789912310489404	0.208258882266288
FBXL19	-0.0706828655907883	4.61109027427243	0.260660104868601	0.619082008927481	0.789912310489404	-0.208251816786723
MAN1A2	0.0421185279668288	6.43090940964165	0.260449796931963	0.61922194230994	0.789994729342994	0.208153662700994
HRH2	-0.114559386153145	2.51118625940208	0.260398550380819	0.619256051347002	0.789994729342994	-0.208129740811935
OARD1	-0.0371193529666339	6.58751905517263	0.260288977628671	0.619328995918473	0.78999905290373	-0.20807858659369
ZNF438	0.0967374888072886	2.5245977199179	0.260185988804148	0.619397575316212	0.78999905290373	0.208030499058099
FRMD8P1	0.169261996058729	0.809262230361309	0.260146893367255	0.619423613176594	0.78999905290373	0.208012242833244
ABCB10P1	0.0745567462814003	4.19784310124166	0.260014221201887	0.619511992471511	0.790041972024623	0.207950282163155
PDIA3	-0.0500702323239161	5.38683154912605	0.259630031745069	0.619768081886002	0.790298739520036	-0.207770793727132
COX6B2	-0.217626574574458	-0.156447635376596	0.259513609048543	0.619845733554262	0.790327946439616	-0.207716383731599
LCOR	0.0402792406155889	6.12828705154512	0.259282668004296	0.619999832492187	0.790454612899162	0.207608427836792
HNRNPMP1	-0.130831078655709	1.32542482253962	0.258860315864371	0.620281879925227	0.790622305473814	-0.207410905540544
WDR97	-0.236527569574416	0.506775434955704	0.258848430043565	0.6202898215377	0.790622305473814	-0.20740534520337
GNL1	-0.036395405788314	6.77210391312463	0.258839683413906	0.620295665821309	0.790622305473814	-0.207401253361013
GGACT	0.112109014161186	2.2637519860213	0.258699834141226	0.620389126778573	0.790671619508739	0.207335822433944
RPL37P6	-0.0614053765253013	5.64014958628111	0.258220129092708	0.620709957436816	0.791010676691197	-0.207111287601269
TRMT10A	-0.0727894474364435	3.9691217984564	0.257952456803534	0.620889143929339	0.791169183667043	-0.206985933603527
PRSS12	-0.0719084031180222	3.58078056415101	0.257396118288442	0.62126194997007	0.791574360968044	-0.206725244526383
MTRNR2L1	-0.339938158069731	2.85147018559314	0.257299118102526	0.621327002931905	0.791585377518323	-0.206679771496357
PSAT1P1	0.29358044613829	-0.407100335026636	0.257219717369245	0.621380264480302	0.791585377518323	0.206642544391975
ZRANB2	-0.0383414300492875	7.30408605147044	0.256809056134647	0.621655900794095	0.791866635830191	-0.206449939646596
TOR1A	-0.0585395821773297	4.55647708601253	0.256535942426515	0.621839370372557	0.79203045268204	-0.206321785036042
ING5	0.0528705240142615	5.17635165043975	0.256410882065427	0.621923423643619	0.792067626265486	0.206263085946409
ZNF320	0.0589316855215215	4.40310146090238	0.25598990186845	0.622206556891339	0.792358314686254	0.206065416553058
MICU2	-0.0453344990179344	7.15619073934611	0.255238375106379	0.622712738510271	0.792932971080027	-0.205712250051633
ENTPD4	-0.0402353371059998	5.69816897544132	0.254800798315144	0.623007899428237	0.793226239096508	-0.205506446669332
C5orf51	0.0499436406578534	5.58028384451994	0.254734058956089	0.623052945768586	0.793226239096508	0.205475046313358
SLC50A1	-0.0541744122234245	5.29913180048526	0.254561188986123	0.623169660804113	0.793239323611588	-0.205393698573772
TMC4	-0.141036476930426	0.793735661770874	0.254556065711234	0.623173120606748	0.793239323611588	-0.205391287402118
RPL3P2	0.082546835541334	7.64929734601379	0.25447077561605	0.623230724423124	0.793242703030526	0.205351144683197
HYPK	-0.171483060277179	1.00712766623997	0.25425153885117	0.623378850359818	0.79336128747195	-0.205247936303385
SRSF10	-0.0388443163963045	8.28541984690252	0.254119393258805	0.623468172876046	0.793405019714263	-0.205185711707663
FAIM	-0.0808488157638518	2.98164388380346	0.25388831773783	0.623624437005139	0.793419096559234	-0.205076875124394
RHBDD2	-0.10096835902469	2.62183119073623	0.253821125270125	0.623669892653187	0.793419096559234	-0.205045220788032
SLC25A44	-0.0721400649799009	3.98305082593839	0.253807580587836	0.62367905654443	0.793419096559234	-0.205038839530562
OFD1P17	0.111248823102653	2.02603639586393	0.253777987670503	0.623699079229301	0.793419096559234	0.205024897099949
SNORA10B	-0.231130132022653	1.03865872344318	0.253688599436437	0.623759568662506	0.793426128576257	-0.204982779107309
PITPNM3	-0.178314905190772	0.438936313949986	0.253594199907103	0.623823463950875	0.793434823952298	-0.204938294098365
MSNP1	-0.0603379651479047	3.77449216864201	0.253516113290428	0.623876329085795	0.793434823952298	-0.204901491918028
RPS28	0.0807830619495662	4.72874935202826	0.253172227151374	0.624109265216489	0.793470292868012	0.204739370050864
KARS1P1	-0.107758872623201	3.38051924212643	0.252986054666427	0.624235455541143	0.793470292868012	-0.204651567762054
ATP5PDP4	0.0541179177684893	4.771127102372	0.252978640589214	0.624240482126309	0.793470292868012	0.204648070669103
TOR1AIP2	-0.0357591291461073	7.32801291582943	0.252974016649727	0.624243617105317	0.793470292868012	-0.204645889617562
ZC3H14	0.0331509379579893	6.8147398159465	0.252844441916961	0.624331482102289	0.793470292868012	0.204584765087008
LRIG2	-0.0440709996438136	5.81635313085262	0.252761761040975	0.624387563167907	0.793470292868012	-0.204545755996139
ZNRF2P1	-0.139462964959636	1.63823664268246	0.252686174898707	0.624438842174142	0.793470292868012	-0.204510090207263
TTC3	-0.0365326083002207	8.48854444434827	0.252652248314063	0.624461861745943	0.793470292868012	-0.204494080490912
RFESD	0.0540313150827153	5.86420689555276	0.252570976492226	0.624517013570661	0.793470292868012	0.204455725745878
ATP6V1C2	-0.152686325596982	0.742232595523973	0.252400286112415	0.624632882318966	0.793470292868012	-0.204375157099436
ARHGAP21	-0.0425678997778369	5.6137297001435	0.252392303172708	0.624638302547039	0.793470292868012	-0.204371388541941
C15orf62	-0.161779023025007	0.594498385698158	0.252367527420008	0.624655125391876	0.793470292868012	-0.204359692220614
QSOX2	0.0524016446932241	5.27085910460476	0.252353681706169	0.624664527148442	0.793470292868012	0.204353155653309
DMC1	-0.0946086391473978	2.44384924078893	0.252340138340756	0.624673723915555	0.793470292868012	-0.204346761700022
ZNF567	-0.0623980253434709	4.16338390017342	0.252201161262055	0.624768115873771	0.793488151000239	-0.204281142148376
UNK	-0.0588042297100142	4.36144139016717	0.252157591407826	0.624797714908542	0.793488151000239	-0.204260567486111
TFPT	0.0745856355656388	3.76026775488055	0.251900188025013	0.624972647219771	0.793640084422718	0.204138989730274
FCF1P6	-0.116093969998048	1.63464133940207	0.251819801856207	0.625027301177742	0.793640084422718	-0.204101012268904
SPTLC1P1	-0.0952724678721792	2.63003701731862	0.251517829457688	0.625232708793619	0.793813610833887	-0.203958310120219
TTC21B	-0.0411131033041443	6.12059792992175	0.251457245547603	0.625273937987817	0.793813610833887	-0.203929672748981
SNORD70	0.178547831571812	1.11614783195924	0.251234967352014	0.625425258984818	0.793935898584667	0.203824582932863
LATS1	-0.0471843808693475	5.30711195376547	0.251090758701831	0.62552347770416	0.793990760937067	-0.203756385337444
CGGBP1	-0.0412733749976719	7.44583372631189	0.251006133502865	0.625581131510825	0.793994128230198	-0.203716358740261
GYG1P1	-0.222367307677111	0.811852753490384	0.250688208573551	0.625797838780371	0.794199349506235	-0.203565941041823
VPS13B-DT	-0.234572748203423	0.765520714283203	0.250523188617791	0.625910389991214	0.79421456241089	-0.203487839182605
ATXN2L	0.0467284078405039	5.01629309231402	0.250509309325255	0.625919858447541	0.79421456241089	0.203481269444671
WDR1	0.0633179140094245	6.71087599716239	0.250426316231421	0.625976483284891	0.79421660333105	0.203441982079421
VPS11	0.0515864467733397	5.78472640812391	0.250282087944562	0.626074916163349	0.794271683780131	0.203373695975417
ELOVL6	-0.0359081975248566	8.16341626224202	0.249946922383074	0.626303798586824	0.79449223518448	-0.203214954257029
ZNF550	-0.0562099724904008	4.08012468010151	0.249808938100125	0.626398083609525	0.794520889636088	-0.203149579620422
RAPGEF1	-0.0760473982633222	3.72634553790857	0.249595357501167	0.626544088786125	0.794520889636088	-0.203048363069154
C7orf25	-0.1701945232205	0.471578641389689	0.249591092341581	0.626547005283536	0.794520889636088	-0.203046341478325
GAS2	0.242183800443684	-0.283768236632919	0.249573999879942	0.626558693350138	0.794520889636088	0.20303823990663
KLC1	0.0552355763288445	5.23760531367447	0.249496314527615	0.626611822072297	0.794520889636088	0.203001415690621
CRTC3	0.0541377746995325	4.55568782150262	0.249430834273808	0.626656611900561	0.794520889636088	0.202970373697156
CPED1	0.0359560753016024	6.29984083525865	0.249209578065573	0.626808010697169	0.794587276244458	0.202865461821595
CDC42EP4	-0.101942003260989	2.94093782476204	0.249193440216418	0.626819056655022	0.794587276244458	-0.202857808511184
DOCK3	0.210185613071133	-0.0313445129744861	0.248852850401531	0.627052287528469	0.794789098418795	0.202696243478239
ZSCAN5A	0.0638812979151713	3.94042487764807	0.24880017274265	0.62708837842824	0.794789098418795	0.202671247751607
JOSD1	0.0345222287435429	6.64282453400903	0.24844595336323	0.627331189309894	0.795027043181251	0.202503119909731
SLC25A1	0.0744484424735872	4.55918384882815	0.248010373216233	0.62763007161342	0.795308178364509	0.202296256253209
VKORC1	0.0853605425631471	3.06081931090163	0.247962110645744	0.62766320837537	0.795308178364509	0.202273327566988
ZYG11A	0.0530319844301784	5.23310750892671	0.247840998475519	0.627746381135602	0.795343756193922	0.202215782250833
ZCCHC9	0.0524567188387971	5.27199265151824	0.247528656562623	0.627960997848509	0.795545850367799	0.202067329105447
SF3A3P1	0.0611026387929407	4.49494544174959	0.247111689972337	0.628247771080992	0.795776731048215	0.201869043537524
COX7BP2	-0.163045437840662	0.796522636658135	0.247103376984807	0.628253491532038	0.795776731048215	-0.201865089127931
